,headers_text,headers_link
1294,"Congresistas radican proyecto contra acoso callejero
vie, 29 ene 2021
Fue radicado por la bancada de mujeres un proyecto de ley que pretende tipificar el acoso callejero y en los ...",https://www.infobae.com/america/colombia/2021/01/29/congresistas-radican-proyecto-contra-acoso-callejero/
1295,"“Instituciones no pueden dividirse ante los bandidos”.”: gobernador del Meta a Claudia López tras señalar ...
mié, 17 mar 2021
El gobernador del Meta, Juan Guillermo Zuluaga, salió en defensa del Gobierno nacional tras el desacuerdo que se presentó en ...",https://www.infobae.com/america/colombia/2021/03/18/instituciones-no-pueden-dividirse-ante-los-bandidos-gobernador-del-meta-a-claudia-lopez-tras-senalar-incumplimiento-a-los-acuerdos-de-paz/
1296,"Atacan comisión de la Dijín en el Valle del Cauca
jue, 27 may 2021
En la crisis que esta pasando el país social, política y económica, que se ha venido vivenciando y exacerbando desde ...",https://www.infobae.com/america/colombia/2021/05/27/atacan-comision-de-la-dijin-en-el-valle-del-cauca/
1297,"“Vulgares delincuentes”: consejero presidencial criticó a las mujeres que graffitearon el TransMilenio en la marcha ...
mar, 9 mar 2021
El consejero presidencial de Seguridad Nacional, Rafael Guarín, se pronunció fuertemente frente a los desmanes que se registraron en algunos ...",https://www.infobae.com/america/colombia/2021/03/09/vulgares-delincuentes-consejero-presidencial-critico-a-las-mujeres-que-graffitearon-el-transmilenio-en-la-marcha-del-8m/
1298,"Andrés Sandoval y la enseñanza que le dejó su paso por ‘La reina del flow’
jue, 20 may 2021
Todas las noches los fanáticos del actor Andrés Sandoval lo ven encarnado el personaje de ‘Juancho’ en ‘La reina del ...",https://www.infobae.com/america/colombia/2021/05/20/andres-sandoval-y-la-ensenanza-que-le-dejo-su-paso-por-la-reina-del-flow/
1299,"“A usted lo eligió el Cartel de Cali”: María Fernanda Cabal furiosa con Ernesto Samper, ...
mié, 19 abr 2023 / By César Fuquen
La carta que el expresidente colombiano Andrés Pastrana le envió al mandatario de Estados Unidos, Joe Biden , en la ...",https://www.infobae.com/colombia/2023/04/19/a-usted-lo-eligio-el-cartel-de-cali-maria-fernanda-cabal-furiosa-con-ernesto-samper-que-critico-a-pastrana-trump-y-bolsonaro/
1300,"Ambientalistas entran al paro nacional y piden la prohibición del glifosato y el fracking en ...
mié, 12 may 2021
Este 12 de mayo más de 100 organizaciones, colectivos, movimientos y plataformas ambientales, anunciaron su articulación al paro nacional para ...",https://www.infobae.com/america/colombia/2021/05/12/ambientalistas-entran-al-paro-nacional-y-piden-la-prohibicion-del-glifosato-y-el-fracking-en-colombia/
1301,"Andrés Cepeda dio positivo para Covid-19
jue, 13 may 2021
El cantante bogotano, Andrés Cepeda, dio positivo para Covid -19. En diálogo con Infobae Colombia el jefe de comunicaciones del ...",https://www.infobae.com/america/colombia/2021/05/13/andres-cepeda-dio-positivo-para-covid-19/
1302,"Esta fue la recomendación de Gustavo Petro a Astrid Cáceres al posesionarla como directora del ...
mar, 21 mar 2023 / By Oscar Mauricio López
“Aquí tenemos una tarea en la cual hay que recortar tiempos y tiene que ver con una prioridad del programa ...",https://www.infobae.com/colombia/2023/03/21/esta-fue-la-recomendacion-de-gustavo-petro-a-astrid-caceres-al-posesionarla-como-directora-del-icbf/
1303,"Roger Waters también mostró su apoyo a los colombianos en medio del Paro Nacional
dom, 9 may 2021
En medio de la difícil situación que atraviesa Colombia, después de 12 días de haberse declarado el paro nacional, son ...",https://www.infobae.com/america/colombia/2021/05/10/roger-waters-tambien-mostro-su-apoyo-a-los-colombianos-en-medio-del-paro-nacional/
1304,"En los últimos cinco años se registraron 1.539 muertes de habitantes de calle en el ...
mar, 23 feb 2021
Durante una audiencia realizada en la Comisión Primera de la Cámara, la representante Ángela María Robledo presentó un balance sobre ...",https://www.infobae.com/america/colombia/2021/02/24/en-los-ultimos-cinco-anos-se-registraron-1539-muertes-de-habitantes-de-calle-en-el-pais-el-66-fueron-homicidios/
1305,"“No podemos pensar que todos los uniformados son malos”: Luisa Fernanda W sobre el paro ...
mar, 4 may 2021
Desde el pasado 28 de abril, las marchas en el país no paran, y a su paso una cantidad lamentable ...",https://www.infobae.com/america/colombia/2021/05/05/no-podemos-pensar-que-todos-los-uniformados-son-malos-luisa-fernanda-w-sobre-el-paro-nacional/
